Intercept,ACAN,BGN,CRLF1,FRZB,LTBP2,MFGE8,SOST,THBS2,TNFRSF11B,VCAN
63.608817827352766,7.968907056005801,0.7238295406178874,-0.0,-0.0,7.257609214164994,-4.4268550452649675,9.32848540325857,-10.387575470080227,-0.0,0.0
63.58379247209077,8.240848619646494,0.7119150104265587,-0.0,-0.0,7.070410464123757,-4.5374991855713205,9.334182739848686,-10.296669998576494,-0.0,0.0
63.65898952255124,8.337988376538188,0.6689381476663604,-0.0,-0.0,7.2032390352142475,-4.43070633371095,9.292463888633476,-10.449788990113296,-0.0,0.0
63.65543408466146,8.329606578326661,0.6716487275462797,-0.0,-0.0,7.234181428357887,-4.449605766971651,9.272619490548534,-10.448488382529737,-0.0,0.0
63.68671252358786,8.42111928809933,0.670781445435892,-0.0,-0.0,7.356890930646606,-4.47923793622638,9.17194614944324,-10.542301384735342,-0.0,0.0
63.73043005990746,8.593106132516343,0.7597236333085503,-0.0,-0.5003763272332972,7.289799484453867,-4.849039616566693,8.996543766213321,-10.422040468976345,-0.0,0.0
63.687634804505535,8.404692054090198,0.6417249385695163,-0.0,-0.0,7.113434455730783,-4.269460860294236,9.405280915830453,-10.65154402720052,-0.0,0.0
63.6528562094011,8.26307575952318,0.7272493364860667,-0.0,-0.0,7.133313678186282,-4.463387140584427,9.215714257438885,-10.375570253181468,-0.0,0.0
63.62922462603143,8.350850073681984,0.684527106380163,-0.0,-0.0,7.128400270978924,-4.461179773570474,9.245282358734377,-10.402636308230854,-0.0,0.0
63.62535679534071,8.385430745088685,0.689879427283825,-0.0,-0.0,7.159218909894764,-4.396065466293683,9.233322982434498,-10.48030766403625,-0.0,0.0
63.67359310761632,8.268100374530015,0.6718406769299581,-0.0,-0.0,7.305732375726233,-4.349521819084706,9.306088396450233,-10.580359901573678,-0.0,0.0
63.609252109609976,8.737100702321202,0.6317941536821917,-0.0,-0.0,6.927011976720259,-4.421902431484548,9.337166908952575,-10.396844430364526,-0.0,0.0
63.626186142874964,8.388138342764488,0.6777584999331118,-0.0,-0.0,7.039457652353702,-4.396445135974871,9.34868167922739,-10.39699691991191,-0.0,0.0
63.68409176128,8.508026957846706,0.7013831985700456,-0.0,-0.0,7.0126151068246125,-4.5722358394430564,9.232406348106446,-10.259115002194095,-0.0,0.0
63.739022380689754,8.05502414202813,0.7479418832890566,-0.0,-0.0,7.558890441422878,-4.581301902062688,9.412078326657115,-10.530988956166594,-0.0,0.0
63.70445777100934,8.287440585708646,0.7195126213511812,-0.0,-0.0,6.92929732251158,-4.582158309893263,9.53708652506138,-10.362103533965527,-0.0,0.0
63.6768340769945,8.128497810431197,0.6951450213659656,-0.0,-0.0,7.357226407347885,-4.439538865749089,9.117241601377204,-10.408377101170627,-0.0,0.0
63.61629407710727,8.328714034026378,0.6948568585907184,-0.0,-0.0,7.193660894147903,-4.486371947645547,9.28117474083082,-10.40254102997043,-0.0,0.0
63.68523054569571,7.944724585462397,0.7263441913854688,-0.0,-0.0,7.244587384197683,-4.303023337707216,9.441425950040346,-10.466744632622918,-0.0,0.0
63.634959701577515,8.283848736942444,0.6811303364129279,-0.0,-0.0,7.134294445765869,-4.419993239335588,9.287561022089516,-10.421779098404832,-0.0,0.0
63.63790681563833,8.306993360809253,0.6831416693205374,-0.0,-0.0,7.142875416957271,-4.457794362563069,9.344460149469828,-10.459651081845331,-0.0,0.0
63.61958564601717,8.640287878060606,0.6222046158301666,-0.0,-0.0,7.017497956310681,-4.553959888969443,9.366999935856281,-10.325748046738143,-0.0,0.045444182413476725
63.683264078284395,8.084590538467504,0.7029466679121363,-0.0,-0.0,7.341883182934026,-4.29643124194103,9.260792096397255,-10.56888565185242,-0.0,0.0
63.644251428861786,8.328121089235607,0.6767679856370539,-0.0,-0.0,7.167848343274643,-4.427372309624244,9.288227608316932,-10.447685865956052,-0.0,0.0
63.57065267541688,8.22272031198306,0.6464011693722054,-0.0,-0.0,6.8778309864762655,-4.418955016537736,9.219607805332242,-10.035134032297037,-0.0,0.0
63.640829584828325,8.299430990499232,0.6776194616798765,-0.0,-0.0,7.159905969988002,-4.448178825286254,9.28408897826453,-10.444229703308334,-0.0,0.09243453124030995
63.6265390526996,8.18919469441215,0.6651599186105854,-0.0,-0.0,7.276491146132731,-4.411850924774176,9.358099444465145,-10.593284992087282,-0.0,0.0
63.701275726555345,8.265580156709719,0.5668835173594476,-0.0,-0.0,7.257885646599946,-4.432000646884627,9.280063361346508,-10.371940430496224,-0.0,0.019563940814245985
63.66667393282436,8.447504487617785,0.7032534887309638,-0.0,-0.0,7.0950752399764925,-4.524296927955052,9.301263574428248,-10.454120265346177,-0.0,0.0
63.635158424640494,8.2016721778069,0.657973836149794,-0.0,-0.0,7.632459901554915,-4.331221324620458,9.193449555261175,-10.710289055287928,-0.0,0.0
63.54956190995667,8.20909078528783,0.5800544010366414,-0.0,-0.0,7.865354880651494,-4.480606993069871,8.839404194155096,-10.780217469363043,-0.0,0.0
63.619295542051354,8.350650270823627,0.681939688673738,-0.0,-0.0,7.236444848758565,-4.382450832149468,9.202251766121359,-10.673543602318516,-0.0,0.20961078378242878
63.56047502220785,8.37445489977354,0.7309281991122711,-0.0,-0.0,7.583971192139893,-4.594598885358681,8.949244311121555,-10.575827997352672,-0.0,0.12223064811566725
63.6017676112214,8.511101136220304,0.6751727729048129,-0.0,-0.0,6.951486757905228,-4.487093301758305,9.357247054999421,-10.335947713985954,-0.0,0.03835221220165467
63.55395997956413,8.34426973313866,0.7069487074020689,-0.0,-0.0,7.278322414873487,-4.650949784422392,9.091311135921687,-10.24816422736447,-0.0,0.0
63.66969797851546,8.57345278512051,0.7253016661242024,-0.0,-0.0,7.1951894303439285,-4.56491915391157,9.206305613936683,-10.448042324608672,-0.0,0.0
63.72823855986312,8.069773974737869,0.5597333306634799,-0.0,-0.0,7.672430877133902,-3.994026236789176,9.409698683940306,-11.145142462868327,-0.0,0.0
63.63048335244735,8.292815903466556,0.689903677596668,-0.0,-0.0,7.262677913839079,-4.46896136860728,9.20921904472493,-10.427985211193601,-0.0,0.0
63.61772234633795,8.343880837171051,0.7194075448213214,-0.0,-0.0,7.098278051857413,-4.4887887697925635,9.258467338988613,-10.406673942883758,-0.0,0.06746273572303468
63.640784430560494,8.34527520560584,0.6743632675118173,-0.0,-0.0,7.206838570592764,-4.451181581943971,9.256152593985217,-10.45578837033202,-0.0,0.0
63.63654772135853,8.365921979311867,0.5914282209481366,-0.0,-0.0,7.582891605586045,-4.409336904898479,9.08353520438577,-10.226540607506388,-0.0,0.019117193196788944
63.62703722263724,8.2923431653307,0.6804901257427873,-0.0,-0.0,7.1961875953401995,-4.44674875844109,9.274424166985915,-10.495046671742188,-0.0,0.0
63.69365333936628,8.059209705393124,0.6480485245239919,-0.0,-0.0,7.3453635813885345,-4.441744114627067,9.229624033507596,-10.372811829983041,-0.0,0.0
63.598232384817535,7.860295903945223,0.6977747646693611,-0.0,-0.0,7.083722110761934,-4.351844992560525,9.299567077308765,-10.308153612086505,-0.0,0.29484301130306506
63.68584070107342,8.488679092317865,0.643502751985958,-0.0,-0.0,7.183995647764692,-4.465777950266364,9.390293747510274,-10.533135624136941,-0.0,0.0
63.68583202149976,8.254947137276208,0.8268632835235951,-0.0,-0.0,7.042787150286292,-4.517407766432072,9.02397555052808,-10.608906070084107,-0.0,0.19850403690111712
63.67832259643766,8.0883480410723,0.6871451793413086,-0.0,-0.0,7.28601209485052,-4.316628989668772,9.26558380995102,-10.546194230905423,-0.0,0.0
63.644307090141865,8.275363655154802,0.669776780347846,-0.0,-0.0,7.176573947755068,-4.336725804602143,9.285391824268748,-10.498600167355729,-0.0,0.0
63.67761680468003,8.338858405066887,0.6495745741429736,-0.0,-0.0,7.095166678511894,-4.364942526521139,9.342230261094311,-10.440727433892288,-0.0,0.0
63.71590349996739,9.09731906378892,0.681170653036032,-0.0,-0.38343402693090134,5.63822390806054,-4.741449614216613,9.398785700428848,-9.59744627011315,-0.0,0.0
63.69706470113982,9.68116820842452,0.5517011933567451,-0.0,-0.0,6.760579778963436,-5.1468834891827235,8.594340758895804,-9.777229195340494,-0.0,0.019342543700651648
63.74160739760869,7.594510550789843,0.5942232247733437,-0.0,-0.0,7.438711751732468,-4.097116453390982,9.56455916456768,-10.500673401684878,-0.0,0.19971445022710546
63.644395545150175,8.398170485095036,0.6871253960420035,-0.0,-0.0,7.215309493187051,-4.459191452877834,9.23862756975641,-10.47596903682054,-0.0,0.0
63.62020032280976,8.384890212055696,0.6599161653196042,-0.0,-0.0,7.0972049077829205,-4.506464603997108,9.413347144947595,-10.332660827358259,-0.0,0.0
63.62527526044667,8.299033733961862,0.6575915403348966,-0.0,-0.0,7.018304609126547,-4.299465658023868,9.248922584385467,-10.335932900865929,-0.0,0.0
63.66057100129117,8.200658755475828,0.7004889763570425,-0.0,-0.0,7.560421622486972,-4.56144598024543,8.825435295294984,-10.313718637924241,-0.0,0.0
63.67101453167211,8.326371482110359,0.6674324796733198,-0.0,-0.0,7.26222099618175,-4.491588915974753,9.189402765553599,-10.391211469914262,-0.0,0.0
63.69512655752992,8.728659304811138,0.5595453632555428,-0.0,-0.0,7.141961406057036,-4.485374651982,9.016865306166077,-10.114838303352776,-0.0,0.0
63.55854783231667,8.08783467078432,0.7420717335889279,-0.0,-0.0,6.774169986777128,-4.490869664165333,9.325433176758303,-10.026013122288733,-0.0,0.0
63.620578053704655,8.370907447195497,0.6633756464221308,-0.0,-0.0,7.26049922662469,-4.497488448164151,9.232061129307192,-10.317819978959232,-0.0,0.0
63.623451258805964,8.313374057450282,0.6831250127358222,-0.0,-0.0,7.178446028280373,-4.4137578813832405,9.252976557550905,-10.48037714264347,-0.0,0.0
63.614555386129275,8.3811954984933,0.6679381180838686,-0.0,-0.0,7.15072621754813,-4.41980959817695,9.171373958112582,-10.422892246732106,-0.0,0.0
63.69997267299,8.544426111846269,0.6445329679438335,-0.0,-0.0,6.798300398482484,-4.570357330152992,9.560712886219063,-10.31025911293508,-0.0,0.0
63.72719897246611,7.0752791451888415,0.756906448834947,-0.0,-0.0,7.463388978293144,-4.79067044299525,8.665683532188455,-8.958997927565814,-0.0,0.0
63.64843984965468,8.32161221030642,0.6809323763928152,-0.0,-0.0,7.141041894865981,-4.414556229373669,9.290010638287239,-10.439104883979581,-0.0,0.0
63.588806547922644,8.560790039613982,0.6652521580574983,-0.0,-0.0,7.343257163708783,-4.59778760220192,9.352796541010893,-10.501993068940996,-0.0,0.0
63.70027469072807,8.010173039283412,0.7072356539268817,-0.0,-0.0,6.8868727604771545,-4.381638405406153,9.430962969188146,-10.0411966322397,-0.0,0.0
63.636623600623444,8.285295601483739,0.6867857633401125,-0.0,-0.0,7.103883148848205,-4.502803108568017,9.237902051333524,-10.257843085146654,-0.0,0.0
63.656921932421334,8.48459472215158,0.7079993008595837,-0.0,-0.0,7.2581904084761675,-4.536389416195216,9.206294530724202,-10.48530719474416,-0.0,0.0
63.6656881778908,8.342869472296245,0.6599674864272619,-0.0,-0.0,7.138013784935344,-4.390543616076307,9.285486662657824,-10.410672214088974,-0.0,0.0
63.663065404105495,8.24469844072016,0.6598642891241497,-0.0,-0.0,7.167408050749171,-4.38231514556553,9.27989693520288,-10.389168536966773,-0.0,0.0
63.715657546742044,7.679351254230959,0.6716773977640244,-0.0,-0.0,7.372216313171833,-4.244942064152757,9.577254543554822,-10.455952964560279,-0.0,0.0014463595492983062
63.668184281973566,8.260362206843354,0.7011019000889332,-0.0,-0.0,7.01705469965216,-4.354393123644792,9.277989838084654,-10.388883970542558,-0.0,0.0
63.61432922874155,8.093776903255387,0.6534274094633501,-0.0,-0.0,7.244593933517785,-4.267522330094046,9.23168224141793,-10.477253373583261,-0.0,0.0
63.65699960544059,8.236807650316404,0.6786040166824668,-0.0,-0.0,7.112387760156306,-4.383673726543563,9.272971121155978,-10.386075229270013,-0.0,0.0
63.67788165590057,7.766870579587916,0.8271007150684567,-0.0,-0.0,6.926054257951113,-4.669358597787854,9.591395227069068,-10.224661982837596,-0.0,0.22092605904868184
63.70171849792373,8.579949645870858,0.6769123257245747,-0.0,-0.0,7.73807399094748,-4.557105830375649,9.084832642888259,-10.761212964763587,-0.0,0.0
63.643942696487436,8.32140782939147,0.6881018725193565,-0.0,-0.0,7.160331351628092,-4.442760188928753,9.28328616552578,-10.435568777243542,-0.0,0.0
63.604644149204574,8.05437937929119,0.6957210532585504,-0.0,-0.0,7.224001374181192,-4.256143142752807,9.51253429343709,-10.609357241874912,-0.0,0.0
63.63788907172411,8.345033286433733,0.6761410454835645,-0.0,-0.0,7.223678938469929,-4.461377173490762,9.282111816595613,-10.455019770914072,-0.0,0.0
63.59881064474633,8.448453169986468,0.7256338435634567,-0.0,-0.0,7.042952927210575,-4.447112789929258,9.303656226252281,-10.541708794534244,-0.0,0.0
63.72145480393492,7.804013316557408,0.6813201468565127,-0.0,-0.0,7.106361594567669,-4.439443298353909,9.45373798556812,-10.537608449365658,-0.0,0.0
63.623426702792194,8.184035413871403,0.6756089031977949,-0.0,-0.0,7.3735943376345565,-4.466040641655483,9.229269679069946,-10.498904666828478,-0.0,0.0
63.6577223282231,8.401148010443137,0.6662615211569272,-0.0,-0.0,7.1325894546613045,-4.446834765745305,9.336898125500792,-10.456258925441865,-0.0,0.0
63.652425307584096,8.39673373024536,0.6174628019939613,-0.0,-0.0,7.172538529935004,-4.42282751042055,9.30622984259042,-10.408107230697555,-0.0,0.0
63.68513800905116,8.37123481663364,0.746226977814392,-0.0,-0.0,6.0073213423790754,-4.484250939276923,9.261670739303051,-9.739714825445764,-0.0,0.0
63.63722993776953,8.326392938653429,0.6785111554582113,-0.0,-0.0,7.223208914775264,-4.416229360932216,9.28228176277974,-10.485924741853836,-0.0,0.0
63.686123992581834,8.862034096746331,0.6271022146708907,-0.0,-0.0,6.868691698694357,-4.4109707327399,9.361433258053895,-10.477986839624643,-0.0,0.0
63.671736569780634,8.79009042942143,0.7286152472559632,-0.0,-0.0,6.529159170717868,-4.5790369799156885,8.579025546101082,-9.88530757644942,-0.0,0.03360673897853461
63.636740096976645,8.358052945789039,0.6712408232485004,-0.0,-0.0,7.178823600329751,-4.448831024852941,9.321133090904166,-10.463071754757335,-0.0,0.0
63.659685404569466,8.316262250133635,0.6814358478071465,-0.0,-0.0,7.1146642743114885,-4.360060072543628,9.325850612886004,-10.482513053937383,-0.0,0.0
63.606110488135876,8.348732472492788,0.6545005142449474,-0.0,-0.0,7.12562063079654,-4.383730129499872,9.257829964606868,-10.43537986989946,-0.0,0.0
63.75319107496979,7.847267440965536,0.597991037356967,-0.0,-0.0,7.480544392188209,-4.142857545852431,9.098822191874222,-10.243968119117044,-0.0,0.0
