Intercept,AGER,ALPP,CCL18,SCGB1A1,SCGB3A2,SFTPD
63.53385719325089,0.21317879932422426,0.2521170725064862,0.7947163188390611,6.36202666011835,-0.9162941071533969,-0.0
63.447276633077415,0.1749992086601967,0.3286318962951044,0.7633649303988733,6.505195738261834,-0.9268064963282396,-0.0
63.46088403488093,0.1679909138698093,0.22650035069922328,0.7668446681551648,6.562053002199847,-0.9374088154517455,-0.0
63.33196983337429,0.9398601362950467,0.138590781434608,0.8577386677786953,5.663634374811624,-0.7863917011772589,0.0
63.43106507338615,0.27677705899289096,0.34306899557333154,0.7387353584786005,6.4141657735058715,-0.898859668858728,-0.0
63.421338029770084,0.4431432137210815,0.41546709685143995,0.6615648599954114,6.4057346925788226,-0.9654442164559062,-0.0
63.465036858202275,0.09894891437027083,0.33037816465149356,0.779473722355903,6.685209641605746,-0.9859549123661308,-0.0
63.45254551935933,0.2797949010438447,0.3262478073135526,0.7579957853506422,6.481510949379066,-0.94671169377056,-0.0
63.56735123038381,0.0,0.3160858478962512,0.8706514984391387,6.626541623323465,-0.9027358253349997,-0.0
63.484244768588596,0.13749076575791164,0.30642599448857155,0.7757257580903295,6.547374896285513,-0.9378839050741495,-0.0
63.4244466048908,0.2319160446896405,0.2727292329900943,0.9876766510587105,6.675204630049413,-0.9649206497993057,-0.0
63.490356180776494,0.14561332591487183,0.32492017758723485,0.7724297069348819,6.511350696790135,-0.9256048079882391,-0.0
63.527634297503425,0.09507460796128035,0.29108283074677344,0.741776659354051,6.4970995483267675,-0.8799952356191492,-0.0
63.5033392734213,0.3091982850985531,0.31299035815825565,0.8299951370381667,6.389063243322725,-0.9590139818088959,-0.0
63.47913554002224,0.11739218885643977,0.30758432876073893,0.7874656062468951,6.556381619470342,-0.9249322571883838,-0.0
63.46122773855701,0.08394767282015397,0.32058628274982315,0.7981870617057749,6.522991544717389,-0.9290719022795365,-0.0
63.46793868858316,0.0,0.31370693584020604,0.7687251033642577,6.567141865793598,-0.9005465053786662,-0.0
63.42974230370034,0.28248887236599834,0.29452915205560887,0.7362216132109182,6.496350745338531,-0.9337775148476554,-0.0
63.48444292990371,0.1393728964662376,0.306278588614956,0.7761497258263039,6.547261476990835,-0.9380374894042741,-0.0
63.463669532537125,0.007380210044590283,0.31843036461195506,0.7685247365741088,6.5413829888079125,-0.8810180496013896,-0.0
63.46978578165212,0.1733779654645612,0.4104982649341304,0.7469402267956166,6.549985976514555,-1.0115486272551009,-0.0
63.38250861612371,0.610879837742404,0.39377348973044685,0.8028230989751819,6.068156461037276,-0.9927698149133642,-0.0
63.441797807144894,0.029958986317687546,0.3218534587505603,0.8120483298183578,6.4533425943527885,-0.8846970720822348,-0.0
63.55178864839126,0.2373209253096239,0.26154715125955064,0.7231666809713444,6.578399677576078,-1.012118937547462,-0.0
63.49959370663172,0.09062394495260016,0.3088356903524195,0.7727494780740344,6.549890520457177,-0.9537779629717902,-0.0
63.43788707975609,0.0,0.32821862291425913,0.8596660485721759,6.684149539804242,-0.9795510462297766,-0.0
63.54531307051894,0.0,0.2971235968357808,0.8204106483670641,6.673746649106,-0.9042335156400404,-0.0
63.44326782787632,0.0,0.31582778448027715,0.786465311894364,6.5754499838031295,-0.9541032432649215,-0.0
63.547156762986475,0.0,0.28749844374249417,0.7387644343853512,6.712189136835949,-0.9553840603130639,-0.0
63.42835451044609,0.21235015992923784,0.29980512209142884,0.7820607684957402,6.608213981534628,-0.9299459059350198,-0.0
63.45007299353569,0.2982697985802797,0.23501536503046747,0.6230934269793718,6.411181685240893,-0.7513567646891703,-0.0
63.456205178016255,0.03671793779354073,0.3210356857546857,0.7764402889961831,6.572123861360635,-0.9220895332760454,-0.0
63.553555994665125,0.07771295714700688,0.3800407452941849,0.7727493298585478,6.419175492882332,-0.7951080515942031,-0.0
63.47304307142501,0.13864348362487056,0.312600903862987,0.7689233400717825,6.537237027464185,-0.9494580702366366,-0.0
63.35448061561794,0.07212777881178578,0.1494181944650155,0.7482176707480712,6.467489807632839,-0.76265825893092,-0.0
63.41102160438456,0.1802958874290984,0.2718745034586938,0.8412630116177984,6.571315816265119,-1.0363602618792305,-0.0
63.49840851814633,0.05140262360344545,0.3422846698223247,0.778018373107177,6.514805033069498,-0.9137724218511782,-0.0
63.547228551881304,0.0852632059767311,0.28841024699961776,0.7695135634536979,6.569570923722828,-0.8378190308300681,-0.0
63.36730129216988,0.4346947108597433,0.24128528447639788,0.8206263792537931,6.275984361530093,-1.079509093732064,-0.0
63.44842225840078,0.0,0.3128586878821766,0.8480329681400111,6.823583135953284,-1.0405662518486003,-0.0
63.52283265740671,0.12120863982405741,0.3301008397273123,0.7231479904797709,6.536428841350837,-0.896381469287528,-0.0
63.459969324722536,0.084713274648351,0.2980748585675154,0.7857205444376635,6.523885857931737,-0.8835990726348878,-0.0
63.41876191560613,0.16432023003346183,0.27405311927732934,0.7722307832114234,6.795166014255636,-1.1049533469672987,-0.0
63.441847287173786,0.06314498070393838,0.3483599042884253,0.8420162557274052,6.646246815181846,-0.9710068970679041,-0.0
63.452987678289,0.0,0.3308819811997542,0.7886223374243276,6.6292073673414835,-0.9139975469663968,-0.0
63.44326196818888,0.19552778636113907,0.3512638850941458,0.8155365497179813,6.52050819319722,-0.9021643105218062,-0.0
63.484044600756896,0.13946989798646456,0.30687922679465757,0.7767985417153321,6.547636909698671,-0.9389546931161736,-0.0
63.508301680727655,0.08647267146521743,0.28991896557665525,0.7903411845060924,6.646165686876312,-0.9591678791745665,-0.0
63.459953244381516,0.04966183342594646,0.3238491493949921,0.7952952559394402,6.540476821507195,-0.9244118919082015,-0.0
63.492740369413056,0.18644507312232758,0.306093712279617,0.7822640842400279,6.523198822318445,-0.9519639595902888,-0.0
63.510739664500406,0.19192200085067865,0.40327548642670236,0.797296286388548,6.505339376819059,-0.9985256173525096,-0.0
63.4165979307944,0.38983619926742585,0.32789827745832273,0.8349814232267004,6.342865205147703,-1.0504512228560035,-0.0
63.53447971199462,0.019895900009571935,0.5085852048677058,0.819502687400892,6.606575693791027,-0.9715162657868176,-0.04917760240981495
63.3775038710878,0.752708342181827,0.3312486578312834,0.8048899926778067,5.633711999655568,-0.8569829291745189,-0.0
63.50623079639979,0.09687993154133337,0.3198287667744746,0.7735237325777022,6.550100251467272,-0.9490055771691495,-0.0
63.551602661674444,0.01376908398326935,0.30539375004661784,0.8498072693144999,6.6115699942605515,-1.101768994028601,-0.0
63.43702980207187,0.04695469000032857,0.2888633847760706,0.783202005311756,6.6360260795373245,-0.9436810986683314,-0.0
63.40317724331544,0.14925786676547392,0.31644224233222334,0.8103626958193042,6.3802552513103,-1.007314104407413,-0.0
63.466918916729384,0.05443966166723544,0.33674105718165404,0.7442565905498371,6.611655065564912,-0.9389630623383414,-0.0
63.52661454067238,0.16722023294904548,0.29749163340293133,0.7905000394387536,6.662967154120177,-0.9858674308611827,-0.0
63.53355291317811,0.26666740052601284,0.3199578189351912,0.762959658104524,6.288797510907662,-0.7849361609211037,-0.0
63.556057689876695,0.0,0.27254735599423013,0.7728168936165632,6.81181393128115,-0.9294056257090604,-0.0
63.47090103867334,0.6910725631062562,0.3137643952752898,0.7733759834508465,5.79367262200517,-0.799065123529309,-0.0
63.59861928404105,0.1817200645372064,0.6301248082198481,0.7009278382440329,6.770767710023992,-1.180964662558566,-0.0
63.494194337913385,0.14572666058265266,0.30529011501877434,0.7740434592983216,6.572361409015407,-0.9543800461033511,-0.0
63.37559129095757,0.8207987596332154,0.3574659942209382,0.796237669099165,5.727257963569834,-0.7428131708915651,-0.08837232729964822
63.46296026026393,0.1443442667081519,0.2740293153483193,0.7799483275226476,6.528038490056824,-0.9023053454586146,-0.0
63.49390361327068,0.12934933525387216,0.2961997898704691,0.771543414111977,6.562634693455348,-0.9553861396110891,-0.0
63.49949103747398,0.13257103459888273,0.29979600298385145,0.7813163042078549,6.567591949834979,-0.9558584497715874,-0.0
63.60482266965573,0.0,0.19026993404914203,0.6447529804971462,6.4824383067105265,-0.6580197221568637,-0.0
63.43995671965325,0.13730094486620398,0.29354155491150785,0.7732073806804485,6.515670835698283,-0.9181906612418188,-0.0
63.471780716105464,0.21005396454633268,0.2922553275199177,0.7767717864907827,6.503543513900389,-0.9480435810899749,-0.0
63.49968498880115,0.2008870498375316,0.3000763050997654,0.7735342292484166,6.497669553584447,-0.9287103020778426,-0.0
63.53595130908357,0.1818175447289254,0.3248068151863516,0.7775854087182132,6.642123925005899,-1.0331767376872867,-0.0
63.56538417056685,0.0763233917468971,0.24440628451202978,0.8062787922112679,6.610727080632593,-0.9384522791716602,-0.0
63.442258071288364,0.08548926671176992,0.28991073449129584,0.7435387947465486,6.644834194477433,-0.9231452657012094,-0.0
63.48060011889748,0.13784058485893133,0.3050804141906239,0.7730983891966271,6.54312933684704,-0.9400959042684157,-0.0
63.48196447217799,0.13558993799818556,0.30642059249265013,0.7769971749815442,6.535566944094866,-0.9293739338364315,-0.0
63.46438860495194,0.1914805842962231,0.3096805306318685,0.7870603092781465,6.495493287247913,-0.9511575737390565,-0.0
63.47293709781547,0.06597299617853648,0.30530572861538885,0.794411322457849,6.604469694913795,-0.9153208281912812,-0.0
63.49269534205608,0.04192523907627164,0.31123991364487374,0.9079760742259473,6.553082531022328,-0.9867923795573202,-0.0
63.4256969487487,0.3275394264446223,0.2816798278624175,0.8528700466442154,6.656444114787838,-1.0897386783372573,-0.0041240768192053546
63.44189662752116,0.0,0.3174435008776223,0.779453878718912,6.575090746497648,-0.9441705199049563,-0.0
63.57974783555336,0.12806693098927838,0.34620014445000846,0.9471602376483432,6.432069297795432,-0.9206884410742295,0.0
63.45969691706101,0.1062937732424845,0.30422258186262735,0.8088766438622236,6.492126199044819,-0.869019875646465,-0.0
63.48582901020373,0.9903970884600646,0.2872306237677827,0.7161362039857377,5.785695590853625,-0.8695073142503531,-0.0
63.44762515850033,0.4340271597302737,0.31045999079347625,0.7869868949902383,6.484967084306214,-0.9653424883063039,-0.0
63.52689506102752,0.14807050012737166,0.30131975870857264,0.715711094082325,6.532951185863574,-0.9269766623572152,-0.0
63.41763522529291,0.159716852383588,0.1460426087872647,0.8210182503364447,6.48276654161542,-0.8369722843980049,0.0
63.426104746988415,0.29514581883403457,0.3222550468642491,0.3910863930894343,6.6652208511777244,-0.9879866297775326,0.0
63.39545199267419,1.0612864780354003,0.3400028277983143,0.29830058990390074,5.845921684417778,-0.7197693691054613,-0.0
63.40109858033302,0.4177257755449212,0.4137665027332979,0.7949610488743293,6.251945101656545,-0.8339711097630335,-0.016198451976027504
63.434290950014436,0.3283164779271752,0.3307952861537295,0.8101523381203752,6.386013328751904,-0.9672174987709726,-0.0
63.45754691084439,0.024284536693531887,0.3545272072035964,0.8034357517033096,6.567387511680312,-0.9139887875477594,-0.0
63.488524206009785,0.13703274386132616,0.3086481070371445,0.7770255661952007,6.545728210593198,-0.9300696663615383,-0.0
63.53441521375078,0.2856521872306789,0.2799438407493609,0.6979592976356418,6.62998530269956,-0.9994886232217443,-0.0
63.528894570893186,0.0,0.2689470315614553,0.9736812747685554,6.325662782643116,-0.9267075737382551,-0.0
63.49671990898376,0.17500175028242995,0.31459679408596286,0.7618520623653308,6.530772701370778,-0.9456532670674813,-0.0
63.551616332175726,0.055917874743537155,0.36857526596658696,0.8161395480728595,6.666490917992385,-0.9691395756677876,-0.0
63.44837675053724,0.0,0.2893217874021846,0.7651250109785888,6.64565033556162,-0.9602556257785271,-0.0
63.46810622418274,0.10526386681216648,0.3322870684607715,0.7797610424478926,6.439290915078145,-0.8537798854515525,-0.0
63.493099716291404,0.12598094355109304,0.3251768732168927,0.7813814720619704,6.551494164650823,-0.9398255613462205,-0.0
63.45474422573035,0.24641818171408153,0.30193657812081054,0.7760142123420312,6.521807494345815,-0.9608303605310836,-0.0
63.47997778932755,0.15890349498197695,0.3057830318955112,0.7722593976349778,6.532727774035465,-0.931551090172523,-0.0
63.51389821220368,0.2187132366020668,0.26562077826265135,0.7901795437677552,6.50957418051341,-0.9514203606394196,-0.0
63.52121853764568,0.06884015645413538,0.22834019190731542,0.8483348560031705,6.608633425465387,-0.9396989517070125,-0.0
63.476067714831586,0.1493215325555163,0.304940734853666,0.7747550674919232,6.565230901266914,-0.9559841998280675,-0.0
63.52931660512021,0.04751656454658613,0.31408212316143047,0.828681332402979,6.487522898216222,-0.9354008493385365,-0.0
63.43323273465981,0.7294752629319101,0.34225482649017,0.7989237173204918,5.814366339516777,-0.8321994123740795,-0.0
63.42931475242951,0.1432493243480625,0.2650655038047698,0.8902230655316677,6.649040186405593,-0.8712649052510238,-0.35259929269698836
63.45074386378812,0.04369581758138455,0.29933707590202957,0.7482158013043047,6.512073789939843,-0.8542146568400188,-0.0
63.47431129805321,0.010868418742805737,0.32210628539397906,0.8102913767924266,6.553929533509121,-0.9406652435578892,-0.0
63.474372484866,0.1384624059137315,0.29667637776877126,0.7970303108025312,6.56908012482915,-0.9316175173012016,-0.0
63.50003154270816,0.20602904175464776,0.31041090513611813,0.7695098495763353,6.494858220459024,-0.9493719619701256,-0.0
63.48930498490666,0.10880446374275486,0.31255544636885096,0.782037192420467,6.540721488532121,-0.9275241383828197,-0.0
63.35268873053701,0.4982802447715287,0.38310429140624097,0.8702791048123142,5.667832282039968,-0.8413004534419763,-0.0
63.471789698148605,0.136741158048754,0.39160736278855124,0.7864232347708053,6.606452928090193,-0.9675111596459917,-0.0
63.46199811526227,0.0,0.31833412444598874,0.7629307074779261,6.677434508068061,-0.963686991161749,-0.0
63.49676402020007,0.8160867529459213,0.2620739697342967,0.8065938220684028,5.763163743018852,-0.744164182303148,-0.12379166039844496
63.496087701516934,0.1405954873739093,0.3074763943993456,0.7680460572952681,6.556422890428489,-0.9342031782614602,-0.0
63.50530530796444,0.23901235465871634,0.27260243569373455,0.689123171055896,6.5849779319893145,-0.8343991505959412,-0.0
63.31862140820387,0.8621877091184482,0.3647333755133973,0.7698811313306406,5.9569673109468,-0.9784674675751194,-0.22661553381488414
63.475670759237886,0.11318383100724119,0.2985698918456933,0.7704969314827299,6.56357690794882,-0.9453852569168958,-0.0
63.49973557375035,0.14013838666040965,0.3129216531654712,0.7907488347124877,6.603559448425857,-0.9993721911901452,-0.0
63.458044533664854,0.1650991407811691,0.2933754318535458,0.7836010031583304,6.518241552006821,-0.9120630246551176,-0.0
63.46814813057186,0.13414304816893835,0.40032328880341184,0.7751542929740802,6.512816866821666,-0.9566737719009714,-0.0
63.4433001666844,0.0,0.2646312842817594,0.7358124623559772,6.622578000337667,-0.8532682002891068,-0.0
63.519792736137646,0.1867217098518166,0.32560890685778315,0.7593652657336077,6.518364518802936,-0.9702260085308898,-0.0
63.472646982192835,0.19216058967070096,0.3096341774996726,0.7711532017012893,6.496962548128235,-0.9209181504985664,-0.0
63.487963979659476,0.14100353467794965,0.3054731019831293,0.7731169552416665,6.553813736776874,-0.9410775815525623,-0.0
63.51453190789897,0.18801534326716804,0.29609710577903336,0.7858679779350927,6.582067195173883,-0.9452620661723073,-0.0
63.4519687446352,0.7982609745737409,0.28861543406731377,0.7011616073950234,6.524737694443172,-1.0381523405868252,0.0
63.47571187235871,0.13550864780842603,0.3032823129624981,0.7771794542339433,6.540751497972477,-0.9430439437223548,-0.0
63.52008160911911,0.0,0.2566070248904714,0.777693837705356,6.5118447605689225,-0.8341328773494208,-0.0
63.39998908780759,0.19344717325880062,0.14013108839019592,0.7620912086541782,6.614266778794444,-0.8228776423168489,-0.0
63.47376565022403,0.16342017656776756,0.3143222039458233,0.7698731461851855,6.5299872501773555,-0.9365049695747975,-0.0
63.54105154955051,0.0,0.3590850186604872,0.752414570434497,6.461820321239192,-0.9181440550664454,-0.0
63.54339956232857,0.14613688218304008,0.2583695628883663,0.8070795483090756,6.516694042408756,-0.8077653936685034,-0.1123242409723957
63.47661975087384,0.13613683245360172,0.30119274351480085,0.7603225198555058,6.550547451479044,-0.9383098537524496,-0.0
63.50113451809116,0.21430111035933136,0.2973686208944192,0.7714858724325407,6.49968740020952,-0.9512231862073122,-0.0
63.61983982645733,0.0,0.4356889465213174,0.7481802472463892,6.190531632192977,-0.702938647955081,0.0
63.57268884595518,0.00022396520790949665,0.31209532954105057,0.7439926808597351,6.295815706024136,-0.8241451432170266,0.0
63.54233885466374,0.2467245589033689,0.3348617508601342,0.8092344498751914,6.407863275384115,-0.9166481737108009,0.0
63.48243866926637,0.0,0.2812053729936046,0.7087420708243299,6.669839765982768,-0.8717999523531735,-0.0
63.4882799617698,0.12425524257310631,0.30308644002388274,0.7760528582931789,6.554349815567831,-0.9388670172642144,-0.0
63.400857506453534,0.10323629834053484,0.2874894227850275,0.7901606093514877,6.437454775279178,-0.9897072986285922,0.0
63.436066120866926,0.0,0.3841717424383587,0.7606713384915754,6.700463274461599,-0.9560726126093062,-0.0
63.491678151945216,0.1331109908274198,0.3081939153605751,0.7814312360243448,6.516628936144074,-0.9329982416034344,-0.0
63.5616695040886,0.144686868957837,0.28731630943722725,0.7174700434675128,6.528946317103666,-0.8866764053894419,0.0
63.378825040556904,0.4593174175252676,0.216530889845255,0.8427615617703009,6.669542597125912,-0.9857400163059885,-0.18701192318098322
63.462086588855634,0.46065820572431926,0.2695067885732957,0.709224781212492,6.462799233716307,-0.8867332562888595,-0.0
63.44758631956727,0.0,0.30845860923989205,0.7132294561841563,6.671030068985938,-0.8968869222139435,-0.0
63.44512051587746,0.09475349171668365,0.2847110060091717,0.7522163179396617,6.511748460757792,-0.93812153777884,-0.0
63.51201191824104,0.13126528136237367,0.29743621038643914,0.7664034523434057,6.494910837228301,-0.8795674178577949,-0.0
63.63885616349561,0.7290175503668715,0.2270328002303776,0.876461180820415,5.479196300845354,-0.24476477144350503,0.0
63.51557035400933,0.018165924070145698,0.31799477045940333,0.7808558255069797,6.597247969425178,-0.9338503580390456,-0.0
63.462110720284755,0.2246360385212866,0.3024179703248817,0.7536892224997845,6.524918179664399,-0.9042650591607692,-0.0
63.55675613665948,0.2761783788634458,0.2876324301030903,0.8348212737026485,6.450912172049044,-0.9063191442317001,-0.0
63.521518941359474,0.19931957261861516,0.2943952520214477,0.7882325590769166,6.58279063587028,-0.9471191783531847,-0.0
63.504919097953646,0.19655741819375452,0.2915149370466795,0.7512219305042758,6.57392942162925,-0.9408853394875728,-0.0
63.50451707480563,0.22260082802527856,0.29738207371608577,0.7738717038329999,6.5053941806736475,-0.9534784522081823,-0.0
63.55076624437334,0.36586413895730424,0.22386563011710892,0.682269541428806,6.509589416330469,-0.8679381327162203,-0.0
63.54108838506757,0.4446236908228846,0.26693554760524574,0.7696068529073188,6.334887359849872,-0.7723081251900517,-0.0
63.53502711497275,0.19994600380943162,0.2892138202718632,0.7114319261586768,6.4940650625712815,-0.902079710123934,-0.0
63.40270618830686,0.0,0.3266080947736486,0.7694050333498221,6.4525840426541015,-0.8145435053208562,-0.0
63.55389751070861,0.18446035372120792,0.48129318905448704,0.7166607890157515,6.350882688170813,-0.8994961841028732,-0.0
63.56081861147066,0.0,0.31492289593218786,0.819215202717035,6.866936079922411,-1.0566128542260411,-0.0
63.506885758068876,0.125443812111746,0.28241473574169157,0.7687295972025423,6.593080342191259,-0.8985391163425264,-0.0
63.4940191106151,0.10843364312599163,0.3124505645138802,0.7783281690313837,6.570648089096318,-0.9647747574842152,-0.0
63.43482674730289,0.2592192147053346,0.3405492935730113,0.8323364177725227,6.5259709365914205,-1.0081365098287494,-0.0
63.49550013344177,0.12509725715124767,0.31395065269628025,0.7940260378407425,6.491806707620839,-0.9238222314671862,-0.0
63.487314742208575,0.1330704858801586,0.31182724371852344,0.7767737598096982,6.552164044703639,-0.9396716342027699,-0.0
63.5340385004631,0.9760156115073492,0.24435294212862502,0.7347699944611003,5.7886756527107766,-0.8680181179889133,-0.13153703893120244
63.44379949191444,0.0,0.266475289844207,0.7971383619662794,6.751736502495253,-0.9835620591127674,-0.0
63.440560581290285,0.2411441356792514,0.27753576448466233,0.7676295503551075,6.547321001924688,-0.9899997725197063,-0.0
63.503022828368664,0.07717226083785149,0.32301646840914916,0.7606960738454261,6.5823236820687745,-0.9443693033539337,-0.0
63.60101100207142,0.2722710370322336,0.3820867348371469,0.715661661228279,6.183151656480659,-0.9709722320312694,-0.0
63.506895189863066,0.16464444240983062,0.32887776081047654,0.7459702784149599,6.565621271631797,-0.9607541656883091,-0.0
63.50276915103036,0.19509963931384036,0.29618135427851494,0.75756929679063,6.5941428674378235,-0.9870200327811407,-0.0
63.507505134452146,1.5301312937030007,0.164488034523043,0.667320965036752,5.128900234796658,-0.8127420071224315,-0.35129526440113895
63.48886085788984,0.11942027818490465,0.30493899210355735,0.7827415869434411,6.536390510287582,-0.9328382113049757,-0.0
63.48326934311361,0.1396082268390465,0.30826799234157787,0.7743862833215452,6.546214754608726,-0.935331551548937,-0.0
63.42322096245788,0.18360456600023442,0.37247447723110666,0.7983327426504646,6.41909708737577,-0.9607317145934067,-0.0
63.56066378330839,1.1973353064107373,0.4570542133685401,0.725258057020478,5.296625706362249,-0.8295248244734138,-0.009192031294290266
