Intercept,CRISP2,DKKL1,KLK4,MSMB,TIMD4
63.332332839511295,-2.9486253326900913,0.5734266172011073,4.309967902440096,0.6635360668414982,2.927917294536487
63.257972775928046,-3.0151459013526445,0.6834398176105329,4.4234682116748125,0.6551923338098344,2.8866082445612076
63.31287154996473,-3.496612387258644,0.761776930856521,4.6029838471810836,0.7486348371859711,3.337146195826792
63.22988566085542,-3.2426847674076527,0.7846527927728453,4.529009180892543,0.8260794036828715,3.2667025267432623
63.19079603156378,-3.110002727660764,0.8739465650138715,4.338851617975261,0.6581486566898102,2.9683621118799457
63.19886366340543,-2.8492834999487977,0.8403054421790712,4.379338546751823,0.6448992614574013,2.7564793836569765
63.27891752406251,-3.0381387440811403,0.685900482095503,4.413823196615134,0.6513880649624757,2.9556834005847303
63.23269681276645,-3.135919391723251,0.6453602787031106,4.527680440537753,0.6487497148835577,3.041903376794771
63.33320680352281,-2.923128217301944,0.8385798971497264,4.399898632993584,0.6043426840396898,2.922767356344976
63.24970608864804,-3.1200736513949714,0.6310521911558316,4.365903465553755,0.6741508492362244,3.075232428805186
63.24291448539359,-2.9216485627636724,0.6610784489879872,4.555152484426801,0.6297720471131125,2.8865875392659435
63.299747366469056,-3.0141648900537903,0.6999897630823407,4.381524093272983,0.6468439317606635,2.981448569880042
63.33303336965069,-2.691679419924468,0.7679837931278491,4.317576402877433,0.6543989385622754,2.5509546800890397
63.288301110519185,-3.016512850798768,0.7068234990989917,4.415027202132778,0.661336322763338,2.894329438829644
63.27351326942743,-3.0280046853259566,0.6904388693462791,4.418567027445237,0.6479522017695654,2.9608174253046227
63.282784995335646,-3.068755225866197,0.689961419092414,4.434700768891256,0.653563886419622,2.9492972402511164
63.329495714787825,-3.080627817790936,0.6835898466432602,4.62692522817133,0.6333266557893854,2.7587524438741684
63.20996681254464,-2.9757797425241854,0.7681754230134388,4.423016917256246,0.6734419125886436,2.848484011035006
63.29242936467698,-3.0524152736514223,0.7095567926322781,4.420497462167105,0.6398862601050709,2.959872378850639
63.2494172716178,-3.076830403040957,0.6327452268366519,4.426413305959384,0.6599470016263403,2.940278332963841
63.33003706558656,-3.564895919655104,0.9456381621466806,4.711513686905024,0.7204079936828169,3.330811933590372
63.20091112310466,-3.1130822317413656,0.7617515176741452,4.502843332743976,0.6901707415028749,2.9089512098405756
63.22008720235133,-2.983393921979781,0.6532585272021386,4.433767959046015,0.6567347948187555,2.915634547471965
63.312636181304484,-2.8254185746662692,0.615660481515849,4.060386194727972,0.7485592934510434,2.743196332690662
63.28192038230378,-3.0252324255313274,0.68573531474063,4.392321995031443,0.6446691236569589,2.959378897716131
63.24313353336892,-3.040414548373684,0.6882970280119786,4.429155639653521,0.6651349154427446,2.9393360772639863
63.32227125789344,-3.01839433435499,0.6719566574902839,4.507227327148073,0.6774141412982558,2.897521125904959
63.33492431783159,-3.5380234429499793,0.7163291091277744,4.776069299771144,0.7195842538496133,3.3804918219179294
63.328791265382165,-2.9424989754719344,0.5926009406493438,4.4617796709355595,0.6112458624097239,2.9728763966960465
63.21650252973062,-2.9795419508296854,0.7252278237686602,4.427793204126074,0.690632386445189,3.063721133918275
63.26814352918795,-3.0137348567522584,0.7023907369284154,4.4081055810847225,0.659192445066712,2.881537422472169
63.26296967504258,-2.9811321800345336,0.6765388790466947,4.392448718712359,0.6196649499959327,2.990291455238497
63.34339341800121,-3.024302599201309,0.7373527002542578,4.5300026548753385,0.5589019211291704,2.843655742571802
63.21914669237801,-3.123587947174729,0.6091267387514732,4.53043811931159,0.6426955382238247,2.8513400966575926
63.14966880107187,-3.0397170240577225,0.6124127186013895,4.26639214016754,0.766365815363047,3.1242637289071626
63.21934566761139,-3.0481059845331147,0.7160398312295307,4.3802327554364915,0.6658015951464332,2.830014805936475
63.29772864181323,-2.97293345815496,0.7875407876060972,4.308687794593801,0.6340318607312645,2.9077341534826684
63.320260738542245,-3.036344828176169,0.7133832912509511,4.437459955410972,0.655487100956476,2.929399037240713
63.1594250520917,-3.1578032530114912,0.6572839357343588,4.2151307782480645,0.8048544145577446,3.082812555141587
63.24355900137263,-3.0364811591519194,0.7129771210983342,4.489284927627506,0.6668675749765333,2.940335944498931
63.30175655939409,-3.073052923542029,0.6944096304403816,4.428765411122699,0.6350707852302432,2.9027481720562753
63.260900625007764,-3.0156448031226004,0.6773074417902492,4.421531135098566,0.6110062148112768,2.9747536598534534
63.223278805902915,-3.0168282919446003,0.6556330496520264,4.465996920540077,0.6612837789457509,2.890717251530305
63.235058820124955,-3.093529606412681,0.7525934710742732,4.363996975208234,0.6969187142630875,3.01366953152307
63.30333385430147,-3.0961694128036013,0.7466806268382203,4.403478480519601,0.5928861562342351,3.093303535190109
63.250620469731196,-2.9571436539211375,0.704136728161078,4.397946291532829,0.6023852361178986,3.0218378266179817
63.27707887740935,-3.0329826983017965,0.6908556136839996,4.413581345634881,0.6501748244752996,2.9526277636336764
63.261900503834305,-3.0528226846919733,0.6869637253190173,4.413235054791808,0.6546803873598812,2.948042341566463
63.248162833463816,-3.033169315971337,0.6840525816481613,4.392123312640811,0.6507791520971271,2.973084102687875
63.2872124739216,-3.0390859609454224,0.6932301482416919,4.419224344807004,0.6579394150811342,2.9301944693611626
63.30389281744344,-3.041644822546835,0.7023729006909224,4.461369378985943,0.6406897699130834,2.925917881644127
63.20727015403817,-3.072530250250563,0.7293145672502579,4.2009836430964045,0.7246813827717996,3.0964257800978894
63.313144252215,-2.8596011144584605,0.6277838228990126,4.119200812915036,1.0231640958952235,2.695700842239325
63.1751873077914,-3.0388260020420086,0.665421158600973,4.309562933606234,0.5355542466212235,3.1031698241790293
63.29720983295389,-3.0733475294364214,0.6899597152335557,4.401779621576304,0.6527621006372795,2.930817208223008
63.365183794757186,-3.108134477349821,0.5833644525555411,4.328294562002087,1.4705365342384933,2.4891472180893217
63.2173345052237,-3.0736581972403036,0.7416858241748142,4.4432746288551135,0.7146860829018967,2.8542750065479274
63.190862224232845,-2.99088674876957,0.5722031595525512,4.424345328830513,0.6390995939943762,2.9091725497820042
63.256999497527254,-3.0579029258529977,0.6598284191977927,4.405074462270894,0.7072715305991601,2.9657686235260043
63.27334200079477,-3.0336359526509975,0.6883269131189056,4.416246472305026,0.6500600294289106,2.950905300184869
63.34646234275616,-3.044508168894598,0.8704172190244621,4.302638516948028,0.8059986673472489,2.6090714205203107
63.279423561616575,-3.0262936189632748,0.6948536343365433,4.405286161809677,0.6492175939107487,2.9646637239603884
63.25446603774533,-3.0487597259785053,0.688886639505203,4.398701710652729,0.674777947837318,2.9162448795840263
63.27685776916711,-3.0337601118892046,0.6749550431900758,4.412722491332901,0.6802738042056163,2.9460799857052615
63.22276021008605,-3.3241605049417773,0.7962419036946274,4.647343877349737,0.5214039370622278,3.0114880063500737
63.20298633440756,-2.948653245367733,0.7420968277576496,4.397437709495144,0.6715341425810163,2.934057648825166
63.26104027490687,-3.0274649869055326,0.6846040443872974,4.397556646765554,0.6482812398458252,2.973583686443661
63.289547054073516,-3.0300560483644703,0.6931212667944191,4.400685375413856,0.6336290868968706,2.953063390384212
63.27430342280799,-3.0346042286485724,0.6919573969237347,4.4147569948615155,0.6524519171596206,2.952625714573336
63.42231429975367,-3.1211874009965896,0.6529931891578249,4.557137973714919,0.5505394269489763,3.0239912204833908
63.236095011115495,-2.9532898246913675,0.6415560497111421,4.403632820786581,0.6566961979418177,2.966330270793539
63.23765731596099,-3.030740071587347,0.758527369483879,4.394303449201313,0.5628497817830405,2.9507319795023985
63.289278030756996,-3.0337342714089415,0.6899839973247028,4.39046387853047,0.6618084582444383,2.9623435298519607
63.29053362230602,-3.0096080251001047,0.6668005950603212,4.429644416523929,0.6571321112954464,2.9091832805311575
63.32225312458121,-2.6245967859455104,0.682008925978348,4.146636283268675,0.7567743015919016,2.6108118183251987
63.2430861277434,-2.980702551379069,0.6933869052491505,4.388214517613364,0.675507420251712,2.9320673600113243
63.28179812367686,-2.726891453174872,0.720367683304251,4.1433485989587,0.8694870710190512,2.787624223235911
63.23780117012992,-3.072336900172534,0.6954242177994846,4.424626638349956,0.7324054879501863,2.8543897905631317
63.24063731027631,-3.0275003252903843,0.6395735931332788,4.484441837591621,0.5589475245524983,3.0376488240968444
63.274805601931966,-3.0295937984996857,0.6901673128455723,4.414746054424553,0.6509920135434453,2.9559315771966825
63.25937935980987,-3.0390857517152607,0.6992947660974307,4.4345563585794885,0.6191233072956321,2.9820415155539415
63.24677950571018,-3.0082938007762183,0.6586120215514758,4.412498962953535,0.6836595807916955,2.9451186693588913
63.21942422550366,-3.170999959455943,0.6315335073629869,4.437103926999797,0.6323322342232481,3.0784842288215066
63.38015972612421,-2.419234234005659,0.7317854853640687,3.9917122375093026,0.7869915822918191,3.1315087006348743
63.2674503256346,-3.0121384369423088,0.6909095331457294,4.417896728117683,0.6676986092300158,2.9194638621542106
63.29153627049344,-2.9753541153540417,0.6721286440864067,4.412826096523123,0.6527455484667144,2.9083841524543304
63.25667821028647,-2.977519011460023,0.607916008975638,4.427638973142045,0.6521077087058937,3.100307443520919
63.32835134388665,-3.041706789206494,0.6494631411839056,4.470276183463044,0.6625439187094102,2.843083078216873
63.2269784611925,-2.8474960053390945,0.5555818982335,4.470137827496757,0.7104301339972411,2.840296462477408
63.20244969110611,-2.978553333764865,0.5597958313012897,4.460857731034475,0.6316024841663347,2.9055207832583583
63.20807109859854,-2.934964347887191,0.6906511087387751,4.486704523738437,0.41896261642317656,2.893409543405085
63.24102598209298,-3.018730002556016,0.6768792020005444,4.389096442420054,0.6721754252178537,3.009629716890922
63.23134817070322,-3.053207244802583,0.664761078803421,4.458863142534554,0.43221208748870027,3.0920647652016724
63.26745272463494,-3.0329560624590073,0.6928593746727965,4.411273800990438,0.6527725082330357,2.9430728070553887
63.280252728248286,-3.033001223194112,0.6988689815187648,4.4135066360337,0.6534854046691982,2.9615145553528097
63.305703982692854,-3.053727388288555,0.7177381075841314,4.405354440925182,0.6516610004872613,2.941863264020607
63.326677276811516,-2.896163762276305,0.6505728905902157,4.318852571075835,0.5774570542018876,2.8545748633394497
63.28752511318897,-2.9442058837777183,0.6783224744591463,4.445731744269975,0.6152880538440972,2.9070783804588216
63.329803544628355,-2.870461485249968,0.7276373326772554,4.298400343916858,0.7933629358838385,2.6752145306337236
63.26843090488813,-3.0241277210211135,0.6919111124271009,4.39253440163173,0.6472931127647058,2.959180474651823
63.27409571906755,-2.9930601360509708,0.6935815330006804,4.362638416972578,0.636592614073316,2.9808481348723745
63.26133000884645,-3.0420461386261275,0.6508543344653838,4.421996813694946,0.6437805143213179,2.9820801863687114
63.255901328583846,-2.988515457331694,0.6770555138634092,4.380538815878119,0.639559413957537,3.033176739283022
63.27561700831953,-3.0318988724196356,0.6910192490382804,4.414104538295191,0.6504229077001297,2.952658162017863
63.29910926651988,-2.987478626478445,0.678053631654274,4.375943165499866,0.6190668591815345,2.99504379635593
63.26395753061749,-3.0611108069179442,0.67171134837169,4.436948387271475,0.6888098118600838,2.8904270627899433
63.257145493889766,-3.0185929244944805,0.694378126399144,4.414667261603549,0.6602288431840442,2.9414982356094908
63.301638273313216,-2.957686462439325,0.684968712297796,4.366638010306389,0.6218939292990289,2.8891279205548326
63.256709917641956,-3.0429605595416125,0.6814613671393488,4.423831199740982,0.7006884833628183,2.957310095095076
63.23510371103302,-3.071380689064739,0.6745936674538549,4.386915084223733,0.6637390747761711,3.0329375849816156
63.22830334844663,-3.0453874758038126,0.6793733865120061,4.41062648149769,0.5388066857505789,3.0866879123190993
63.29867771230513,-3.0211109283220825,0.7014519048699761,4.418041522404405,0.6357581252582681,2.922093085345998
63.28844563643664,-3.0211769857583204,0.697115730340609,4.419987777045994,0.6234894235001487,2.9334925330025765
63.28609642521072,-3.020580168360537,0.6945228596372227,4.425808595273864,0.6554298335926609,2.8766296308663426
63.22156295544852,-2.751281150465186,0.7926435400352337,4.073512561335495,0.7280940463640391,2.692352501501974
63.17186645594059,-3.0865735325206893,0.6980360309538062,4.370725435784055,0.619687316161577,2.7858460555038413
63.27551758309988,-3.0326530591982417,0.6910957646359427,4.414625204158031,0.6505452407009534,2.9534368223277134
63.29716651536389,-3.0291647739032665,0.7287919767655556,4.447630895888197,0.6599048930562847,2.9462789041897324
63.343408647727856,-2.907689009081785,0.7287740057624997,4.386049131585311,0.5046304370411849,3.001432564379142
63.27535626935367,-3.0321292442715393,0.6914541635997327,4.41336473903532,0.6504024481123117,2.953648071616951
63.267399227455606,-2.874564050468074,0.6843468609555647,4.53157335017136,0.6850084422355684,2.8036679904622814
63.107329006271485,-2.8757374828745146,0.7166016621959552,4.1035982780503755,0.8546388502471187,2.323330678163493
63.275660415952466,-3.0321744793483907,0.6909772614073625,4.41388005167263,0.6508068018635371,2.95241829748759
63.305207985687666,-2.994636768854723,0.6817487203557602,4.3919914591097395,0.6346523173178963,2.980350161039069
63.24139571105711,-3.0270714983272735,0.7254673209414483,4.411353393687933,0.6195309873158888,3.0127277522255036
63.27076819322276,-3.028265671873031,0.6765968759773618,4.403771185329346,0.6789590725438334,2.97087503603163
63.24093072407869,-3.026377681888114,0.640974109499816,4.403717950023884,0.6708687574530412,2.964314590810699
63.3177760366387,-3.0262900464348528,0.6385592230407972,4.401257011556731,0.673099512663085,2.9675317421229863
63.23693561707132,-3.03344472063011,0.7821309522947041,4.373179239689612,0.6613769132752505,3.001115553828355
63.26924240816962,-2.972265099243681,0.6830765726081464,4.443955828575141,0.631079437543255,2.924291187953138
63.29974135832499,-3.0596653918269765,0.7416810297324928,4.417913466563472,0.6356078358058488,2.998042961976047
63.228906822778185,-2.6666334982587716,0.7319155990042213,4.09906568591394,0.7129268659020201,2.7016943954587154
63.28163198674951,-3.0363072965888245,0.6983396687312939,4.429830919403968,0.657367315835092,2.9409850198132785
63.30184863747078,-3.010474642894764,0.669592918480095,4.342196153562089,0.6718949556289697,2.9599924232878942
63.19719153374474,-3.017266868700078,0.6479080505566044,4.465535051435171,0.744999133085364,2.8261009272102653
63.285932879208566,-3.0540087149488255,0.6979122588246095,4.434074222714662,0.6537252623762615,2.9382531207517824
63.35322736263958,-3.0297570940836644,0.7128431883813721,4.409965284100372,0.5264955321327985,2.9236684168362808
63.303785723248474,-2.995072761259826,0.698356982974469,4.310050226561717,0.6543404512001307,3.0004719364644066
63.24391214499322,-3.110752696094684,0.664375639177576,4.464149320707034,0.6843416276232627,2.8437359701262803
63.29909460512813,-3.0347532491845746,0.693081376470108,4.3839364814977655,0.622584639060526,2.983699949438689
63.423915151844405,-2.7846130655003374,0.5137016507999436,4.491333964167297,0.38082305479968753,2.863665926098657
63.398834925340964,-3.0845540069912847,0.604354564608919,4.399788769133624,0.6514615973286656,2.9339196903196947
63.32392942687438,-2.7076104124566935,0.7404109931312826,4.165706668019662,0.8786459170931883,2.6049507642241596
63.216540409561155,-3.079048609816863,0.6428290973415726,4.47388158831072,0.5965026322136128,2.858814174583878
63.2688921469922,-3.0295862666473066,0.6951654382273597,4.422567849464505,0.6509066508685947,2.967500902175712
63.1794110928263,-2.996662393422709,0.7876424842161271,4.403598614443998,0.17248962807067228,3.087524283926233
63.178087131126254,-2.8966893141394867,0.7227075861141391,4.317889466211205,0.7392675941949741,2.7344017756708268
63.3014662440926,-3.031262170114758,0.6516029008465387,4.404821807021038,0.6891371903643221,2.9183607204330166
63.32656450165052,-2.9415859848426384,0.800682929525965,4.249677065763468,0.5969375988107531,2.9997466848712158
63.14630367625847,-2.6080106033973074,0.8257097827059005,4.148887051662512,0.6284725089709692,2.352984201622479
63.28160917159819,-3.043412460982521,0.6859426582135252,4.540703094804227,0.6158170964681196,2.9419202103834516
63.23874512490476,-3.091382506239337,0.6868387479093636,4.42178779339424,0.6867060852534953,2.883726799966346
63.23599994940801,-2.99816374779304,0.6997404112887947,4.3554936521696055,0.5762617698618132,2.921029491807082
63.287057166830095,-3.0195190038264634,0.6968904680643861,4.3735289247603735,0.6517465718998858,2.9711828209664155
63.4682575530539,-3.0211401769461435,0.9008300767605167,4.400878710936931,0.6819088984921566,3.1038221965668487
63.292180953003815,-3.0565912628773013,0.7017319738562013,4.4053823273045785,0.6506646362414981,2.923422118150802
63.27340807285546,-3.0330016706772875,0.6915289713245975,4.413429367943855,0.655393794442844,2.9431815344102437
63.31577351847021,-2.9448059024537003,0.8498200679085691,4.281613809823815,0.657305949061919,2.949130319119386
63.30071565647578,-3.0544037712858594,0.7257882089030602,4.409922502134313,0.63808873011157,3.0474300092435644
63.23414005542046,-3.0833290987938247,0.6959235706603383,4.345566896813872,0.7584727195064354,2.978358809669705
63.271928831456734,-3.0450932840612746,0.6912969249377796,4.431615522055812,0.6482047260215033,2.949002827010951
63.33246993036831,-3.0016866320564395,0.6524974888348053,4.433207800112771,0.6153357855816182,2.9803142899154653
63.335447599929644,-3.0162734988793574,0.7322383236368204,4.289573005425841,0.6861190419908959,3.2594287717188832
63.319688715566855,-3.0402499750726704,0.7435588880604646,4.3432385008961205,0.6117846827869451,2.957735606673451
63.202244090179455,-2.9555863446144395,0.674848748987354,4.368043685548217,0.6013496674208121,2.8694564923146233
63.302545373869215,-2.8678010819174404,0.8285754477522019,4.03054918801869,0.819590893987338,2.6162862379739504
63.26936687709125,-3.026098954409481,0.6897699665085466,4.428434681273311,0.6530108777501372,2.9512692067030617
63.28082182131075,-3.035441672873417,0.6913708553626704,4.413131332361699,0.661024715825728,2.964854167102355
63.27503896006167,-3.032537560977183,0.6902087637196253,4.4178168193233365,0.6503775050223374,2.951007773135588
63.269936785144296,-2.956023471895323,0.6948203932187677,4.444013903064061,0.7570142108711666,2.8482955621616006
63.30215234424346,-3.0252320140352964,0.68061272075709,4.373535300046576,0.6351303742446575,2.9895975246910202
63.23990156986598,-3.1356841339990154,0.7003161953063979,4.4202658339718655,0.6259611340410364,2.9974872523769647
63.37630688721905,-3.495409673736738,0.8040525939276474,4.474108368720403,0.7918049864045382,3.2528521112684308
63.269610332174935,-3.031286813542231,0.6764657507509987,4.401818226348249,0.6530460563825748,2.9678468456498583
63.241416884939035,-3.042484046142162,0.6939366344137435,4.410725480864976,0.6873882321984135,2.8558801775046705
63.27623855014188,-2.663579565435376,0.6772558493169973,4.38232180458548,0.5962531738702374,2.8599584382392873
63.426752563667094,-3.2837412324343083,0.756554532693891,4.585647978256609,0.5942214806149099,3.232926422455867
63.28978644539248,-3.0480659399713095,0.6948313726347563,4.4215725634269445,0.6336113529948835,2.9483148727733357
63.28752578943692,-3.041256025469125,0.6766071224448852,4.4329945283757555,0.6561818372081292,2.9399357530732964
63.447111084799275,-3.297578073859734,0.603873968908975,4.3196536665428615,0.6329876662853302,3.653373696981584
63.29989455537935,-3.036140726152131,0.6979726015481453,4.4200620205946,0.6201891232166498,2.9198176286389352
63.2661616631915,-3.0626081993282623,0.6760931700968403,4.424471817282279,0.6492804919624039,2.9952860470530243
63.21219403517009,-3.000598718456956,0.686403572826775,4.387737352999893,0.6769760667453025,2.930491224812693
63.431970020288766,-3.5932323429771795,0.7070668118224254,4.602494908006935,0.8734940795375745,3.3784353659417627
